workerid,proliferate.condition,response,sentence,slide_number_in_experiment,strangeSentence,tgrep_id,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
16,experiment_06,7,,25,0,9927:18:00,[],23,Yes,,3,1,1,Male,English,Chrome,Mac,800,1280,6.675433333333333,
16,experiment_06,7,,26,0,87727:36,[],23,Yes,,3,1,1,Male,English,Chrome,Mac,800,1280,6.675433333333333,
90,experiment_06,"['Jessica', 'Jessica']",,1,,bot_check,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,6,,4,,example1,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,2,,5,,example2,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,2,,7,0,4531:36:00,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,3,,8,1,148810:76,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,2,,9,0,106081:42,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,5,,10,0,87727:36,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,2,,11,0,115127:13,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,3,,12,0,172447:43,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,1,,13,0,176749:52,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,2,,14,0,163673:26,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,3,,15,0,112423:40,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,6,,16,0,9927:18:00,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,2,,17,0,148793:49,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,2,,18,0,173250:33,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,2,,19,0,90180:32,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,3,,20,1,74357:139,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,2,,21,0,61475:34,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,7,,22,0,8085:15:00,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,5,,23,0,30380:92,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,5,,24,0,39551:19,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,3,,25,0,58645:18,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
90,experiment_06,2,,26,0,55459:18,[],26,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,6.064216666666667,
157,experiment_06,"['Margaret', 'Margaret']",,1,,bot_check,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,7,,4,,example1,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,1,,5,,example2,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,7,,7,0,88496:36,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,1,,8,0,46762:16,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,6,,9,0,106447:53,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,1,,10,0,34142:42,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,7,,11,0,54041:35,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,1,,12,0,1130:56:00,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,1,,13,0,53473:26,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,7,,14,0,86649:33,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,1,,15,0,103964:16,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,7,,16,0,109259:18,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,7,,17,0,90924:61,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,7,,18,0,49496:23,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,1,,19,0,87599:18,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,1,,20,0,38890:31,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,7,,21,0,42922:16,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,7,,22,0,48325:64,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,6,,23,0,153560:105,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,1,,24,0,161808:39,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,1,,25,0,91713:93,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
157,experiment_06,7,,26,0,47381:11,[],35,Yes,,4,2,1,Male,English,Chrome,Windows,768,1024,17.456683333333334,
113,experiment_06,"['Sarah', 'Sarah']",,1,,bot_check,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,7,,4,,example1,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,7,,5,,example2,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,7,,5,,example2,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,7,,5,,example2,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,1,,5,,example2,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,1,,7,0,30380:92,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,4,,8,1,39551:19,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,6,,9,0,87727:36,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,2,,10,0,163673:26,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,6,,11,0,61475:34,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,7,,12,0,8085:15:00,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,1,,13,0,115127:13,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,7,,14,0,55459:18,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,1,,15,0,176749:52,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,4,,16,1,173250:33,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,7,,17,0,106081:42,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,7,,18,0,112423:40,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,7,,19,0,9927:18:00,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,4,,20,0,90180:32,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,4,,21,1,74357:139,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,1,,22,0,4531:36:00,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,1,,23,0,148793:49,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,7,,24,0,172447:43,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,4,,25,1,148810:76,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
113,experiment_06,4,,26,0,58645:18,[],22,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,9.517283333333332,
17,experiment_06,"['Barbara', 'Barbara']",,1,,bot_check,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,7,,4,,example1,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,1,,5,,example2,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,7,,7,1,173250:33,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,1,,8,0,106081:42,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,7,,9,0,9927:18:00,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,1,,10,0,30380:92,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,1,,11,0,4531:36:00,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,7,,12,0,87727:36,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,1,,13,0,148810:76,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,1,,14,0,163673:26,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,7,,15,0,8085:15:00,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,1,,16,0,61475:34,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,7,,17,0,112423:40,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,1,,18,0,148793:49,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,1,,19,1,58645:18,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,1,,20,0,172447:43,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,7,,21,0,39551:19,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,7,,22,0,176749:52,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,7,,23,0,74357:139,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,1,,24,0,55459:18,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,1,,25,0,90180:32,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
17,experiment_06,1,,26,0,115127:13,[],33,Yes,,4,2,1,Female,English,Chrome,Windows,912,1368,8.760233333333334,
70,experiment_06,"['Patricia', 'Patricia']",,1,,bot_check,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,7,,4,,example1,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,4,,5,,example2,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,3,,5,,example2,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,7,,7,0,39551:19,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,4,,8,1,173250:33,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,2,,9,0,4531:36:00,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,5,,10,0,163673:26,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,2,,11,0,55459:18,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,4,,12,1,112423:40,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,2,,13,0,30380:92,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,4,,14,1,172447:43,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,6,,15,0,9927:18:00,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,2,,16,0,90180:32,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,2,,17,0,115127:13,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,6,,18,0,58645:18,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,4,,19,1,61475:34,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,4,,20,1,87727:36,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,4,,21,1,148810:76,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,6,,22,0,8085:15:00,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,4,,23,1,106081:42,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,3,,24,0,148793:49,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,5,,25,0,74357:139,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
70,experiment_06,4,,26,1,176749:52,[],59,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,13.916033333333331,
43,experiment_06,"['Linda', 'Linda']",,1,,bot_check,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,7,,4,,example1,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,7,,5,,example2,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,1,,5,,example2,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,3,,7,0,112423:40,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,4,,8,0,8085:15:00,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,6,,9,0,176749:52,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,4,,10,0,30380:92,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,6,,11,0,90180:32,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,2,,12,0,148793:49,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,2,,13,0,74357:139,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,1,,14,0,163673:26,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,1,,15,0,148810:76,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,7,,16,0,9927:18:00,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,1,,17,0,61475:34,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,4,,18,1,87727:36,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,2,,19,0,4531:36:00,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,4,,20,0,39551:19,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,3,,21,0,58645:18,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,2,,22,0,55459:18,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,6,,23,0,106081:42,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,2,,24,0,115127:13,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,4,,25,1,173250:33,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
43,experiment_06,2,,26,0,172447:43,[],25,Yes,,3,2,1,Male,English,Chrome,Windows,1050,1680,11.522666666666666,
149,experiment_06,"['Elizabeth', 'Elizabeth']",,1,,bot_check,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,6,,4,,example1,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,2,,5,,example2,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,6,,7,0,9927:18:00,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,4,,8,0,115127:13,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,6,,9,0,163673:26,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,4,,10,0,176749:52,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,3,,11,1,148810:76,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,2,,12,0,61475:34,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,6,,13,0,172447:43,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,7,,14,0,8085:15:00,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,3,,15,0,4531:36:00,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,3,,16,0,55459:18,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,3,,17,0,106081:42,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,5,,18,0,148793:49,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,4,,19,1,173250:33,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,2,,20,0,30380:92,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,6,,21,1,74357:139,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,6,,22,0,58645:18,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,2,,23,0,90180:32,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,3,,24,1,39551:19,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,5,,25,0,112423:40,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
149,experiment_06,6,,26,0,87727:36,[],23,Yes,,2,1,1,Male,English,Chrome,Windows,1080,2560,9.019416666666666,
69,experiment_06,"['Jennifer', 'Jennifer']",,1,,bot_check,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,768,1366,19.804866666666666,
69,experiment_06,7,,4,,example1,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,768,1366,19.804866666666666,
69,experiment_06,6,,5,,example2,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,768,1366,19.804866666666666,
69,experiment_06,6,,5,,example2,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,768,1366,19.804866666666666,
69,experiment_06,6,,5,,example2,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,768,1366,19.804866666666666,
69,experiment_06,4,,5,,example2,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,768,1366,19.804866666666666,
69,experiment_06,3,,5,,example2,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,768,1366,19.804866666666666,
69,experiment_06,3,,7,0,112423:40,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,768,1366,19.804866666666666,
69,experiment_06,3,,8,0,8085:15:00,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,768,1366,19.804866666666666,
69,experiment_06,4,,9,0,61475:34,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,768,1366,19.804866666666666,
69,experiment_06,5,,10,0,74357:139,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,768,1366,19.804866666666666,
69,experiment_06,3,,11,0,90180:32,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,768,1366,19.804866666666666,
